Gene\Cell type,EXMC,Hypoblast,PreL-TE,PostL-EPI,VE/YE
ADH5,147.27160625,181.913603703704,153.961663461538,278.6832,280.8124
ADH6,0,0.11553962962963,0,0.09495346,0
ADH7,0,0.0215709259259259,0,0,0
ADHFE1,0.02848765625,0.047255,0,0.0159847,0
ADI1,40.2162883125,10.3924521111111,10.7751190384615,14.2604704,61.45832
ADIG,0,0,0,0,0
ADIPOQ,0.03864246875,0.0461773333333333,0.0163207307692308,0.04814786,0.1547428
ADIPOR2,51.35323890625,107.854030740741,91.9849057692308,51.84564806,161.86222
ADIRF,0.765444375,0.0904014814814815,1.40712361538462,1.0348926,0
ADK,36.25230234375,28.3831907222222,100.337119230769,83.84152406,37.276121
ADM,10.498186125,75.223780462963,60.5564657307692,1.20014714,96.44711
ADM2,0,0.0124007222222222,0.0886063461538461,0,0
ADM5,3.449007875,1.42509962962963,0.916342153846154,3.08928058,3.9888
ADNP,118.6394703125,122.716257407407,93.1097632692308,150.810194,202.5868
ADO,22.8193468125,39.7181370740741,26.3023184423077,64.3453578,33.368168
ADORA2A,0,0.903900185185185,0.169497115384615,1.545946,9.8969
ADPRH,7.2795741875,7.41692335185185,6.78151692307692,4.82871796,0
ADPRHL1,0.60384446875,0.0327688888888889,0.149186730769231,0.00713578,0
ADPRHL2,30.27178775,35.1797148148148,51.4778813461538,30.10704414,26.420638
ADPRM,5.17482840625,9.87790785185185,10.9804520961538,3.64585026,0.107562
ADRA1A,0,0,0,0.2372397,0
ADRA1B,0.015776125,0.00776459259259259,0.225671961538462,0.1567582,0
ADRA1D,0.10204228125,1.85172953703704,0.934922519230769,0.31487594,0.0748896
ADRA2A,0.7696121875,0,0,0.18802698,0
ADRA2C,0.40019625,0.275742592592593,0.503113461538462,4.19566074,0
ADRB1,0.47546090625,0.121261092592593,0.0975875769230769,0.59030316,0.224668
ADRB2,0,0.852664814814815,0.00809438461538462,0,0
ADRB3,0.0124369375,0,0,0.472032,0
ADRBK1,5.42813875,6.40348609259259,6.44515094230769,5.8675786,8.285052
ADRBK2,18.76996025,72.4719785185185,23.2957276538461,31.7395148,47.1658
ADRM1,77.2412340625,94.1421918518519,113.758434615385,96.568586,87.602982
ADSSL1,0.52817503125,0.606801851851852,0.365687403846154,0.46510856,0
ADTRP,4.8004386875,22.9234428148148,22.5050225,1.6414085,2.959646
AEBP1,80.9152290625,0.239793888888889,0.0214052115384615,27.14838438,62.67312
AEBP2,44.10991375,62.7299141111111,71.8080038461538,64.0318104,23.112928
AEN,34.57309796875,47.2627612037037,50.5774138461539,43.29460156,5.7236306
AES,48.4122740625,69.9194709259259,6.25334144230769,65.7058414,178.18656
AFAP1,23.63464075,13.4756963518519,13.2278336730769,27.49279708,22.460888
AFAP1L1,1.49535603125,20.4060231666667,39.2365122884615,1.20248882,0.3045218
AFAP1L2,30.3430563125,0.101357666666667,1.22317923076923,0.7489604,0.3698668
AFF1,8.94088296875,26.2840620740741,22.2801132307692,16.35469062,84.3461
AFF3,0.46760046875,0.0887429444444445,0.265595096153846,1.42569798,0.1547428
AFG3L2,72.68695178125,109.236677777778,111.390101923077,64.6126352,61.7734
AFM,0,0,0,0,0
AFMID,1.22055396875,1.32136216666667,0.423269230769231,0.89767566,0
AFP,0.03071221875,2.47036468518519,0.266963269230769,20.76216674,78.2353606
AGA,61.45428125,76.7710455555556,90.4202038461538,22.37216482,107.13244
AGAP1,22.03563609375,19.2354218888889,28.5340264615385,43.0554235,13.098978
AGAP11,0.99969096875,0.850202888888889,0.694261442307692,0.3488419,0.449338
AGAP2,0,0,0,0,0
AGBL1,0,0,0,0.66552402,0
AGBL2,0.73130846875,0.992772907407408,1.88944446153846,1.43144902,0
AGER,9.5285525,1.8742662962963,0.255378269230769,2.0312152,0
AGGF1,68.43529246875,122.656685185185,82.4502084615384,113.0779346,75.6707
AGK,33.39360534375,167.478114259259,70.4456794230769,21.45479162,24.246704
AGL,20.0711025625,28.7276852777778,44.1103209615385,23.58925526,39.04193
AGMAT,5.27908965625,9.56187540740741,4.09461309615385,11.62288628,18.430532
AGMO,0.0174739375,0.363633111111111,0.4963425,0.01155528,0
AGO1,47.589595,46.9821740925926,35.585185,113.9317158,42.809508
AGO2,12.1845513125,13.5464307037037,10.6090886538462,21.70133036,6.504862
AGO3,9.87295871875,8.45115583333333,5.60621326923077,7.86382182,10.8742476
AGPAT2,19.03662759375,80.8199805,141.688582692308,11.33049926,40.24492
AGPAT3,7.89872721875,18.3965963518519,37.8067848461538,2.4805322,42.411244
AGPAT4,13.447147,9.23586657407407,3.58018525,2.70060182,16.46494
AGPAT6,41.57006321875,68.7713662962963,67.4767,26.73385934,74.6074
AGPAT9,18.00853125,342.144444444445,318.451578846154,13.49117146,69.209055
AGPS,134.850615625,101.345620555556,79.3420346153846,106.4841266,180.58956
AGR2,0.15421,0,0,0.0391808,0
AGR3,0.033483625,0,0,0,0
AGRN,6.24795690625,27.489815,19.5886992307692,19.6441154,36.012886
AGRP,0,0,0,0.0292508,0
AGTPBP1,11.6168383125,15.0695287037037,18.6644443076923,24.56945572,1.9643884
AGTR1,3.6645721875,0.280917407407407,0,0.09238,0
AGTR2,0,0,0,0,0
AGTRAP,27.1944905,32.0671346296296,36.7845173076923,63.0309,48.10434
AGXT,0,0.215709259259259,6.57948419230769,0,0
AGXT2,0,0,0,0.00558652,0
AHCTF1,47.576958125,94.3041925925926,87.9518846153846,54.1028472,69.7165
AHCY,180.970753125,159.731346296296,203.882711538462,152.131448,182.24446
AHDC1,3.5921855,3.6783377037037,3.59402963461538,5.22882946,0.215124
AHNAK,649.2255,1234.23371111111,781.320153846154,23.3150159,547.4074
AHNAK2,1.916840625,0.151896111111111,0.0576717307692308,6.1427135,0.2623048
AHR,0.01885178125,0.260361944444444,4.24735736538462,5.94701414,13.094074
AHRR,0.058221875,1.2350007037037,0.364811576923077,0.63578374,0.524226
AHSA1,61.183770625,68.3476796296296,85.9444884615384,61.51871136,69.44262
AHSA2,65.718658125,62.0133364814815,59.7951588461539,35.76810826,62.30888
AHSG,0,0,0,0,0
AHSP,0.05677521875,2.32124790740741,21.8802025,0.02629358,0
AICDA,3.14857865625,3.7550415,2.90996044230769,3.77836446,6.948856
AIDA,128.97535625,143.462575925926,68.6028336538461,118.3139,97.60113
AIF1,0,0,0,0.4706876,0
AIF1L,5.667746875,14.8176588888889,51.4081848461538,119.54533,32.042162
AIFM1,52.2907915,94.2673018518519,104.733614230769,61.2778254,54.771996
AIFM2,4.66275228125,45.696370462963,32.3878891538462,8.2251577,33.7931406
AIFM3,0.09831940625,1.28646968518519,1.102426,4.00367846,3.01174
AIG1,4.29338321875,0.267600314814815,0.946049153846154,23.68708486,6.59722
AIM1,0.1004356875,1.42626048148148,3.81502565384615,6.0157592,15.6992326
AIM2,1.073018125,0,0,5.289362,0
AIMP2,174.41101875,231.708298148148,247.766903846154,285.488268,207.5042
AIP,13.9643359375,7.08650792592593,7.38824221153846,9.82891346,18.905674
AIPL1,8.24312353125,5.356206,1.76927403846154,11.6425893,1.52632
AIRE,1.6676875,0.0846432962962963,0.165712884615385,0.4401262,0
AJAP1,0.05160334375,0,0,11.53800616,0
AJUBA,25.364603125,3.8090202037037,1.26026221153846,61.55683874,21.5313654
AK3,41.7520255625,69.0698448703704,52.7443210769231,36.40901864,203.5424
AK4,23.13166596875,463.694516666667,361.734282692308,151.77793262,730.0678
AK5,0.340744625,0.476970388888889,0.953046980769231,6.61234966,0
AK8,0.316487,0.50473812962963,0.319350192307692,1.49612394,0
AK9,0.09854959375,0.0761663148148148,0.499274346153846,2.49628504,11.3612006
AKAP11,18.8213596875,20.2145190740741,10.8688497307692,46.9602154,19.156081
AKAP2,42.553875625,88.8748507222222,145.988526923077,27.34796556,54.209542
AKAP5,12.219755625,8.84526611111111,8.71048538461539,19.5099414,9.28446
AKAP7,4.45285971875,7.64223872222222,3.92016586538461,3.99758858,0.0748896
AKAP8,60.037209375,83.5744732222222,99.609575,76.958448,47.30154
AKAP8L,0.10771753125,0.272465203703704,0.430993346153846,0.55184814,0.52089
AKAP9,73.3150253125,124.57585,91.1666461538462,73.310713,128.29666
AKIP1,12.1734125,29.1958302222222,22.7782198269231,5.3002494,38.061408
AKIRIN1,148.7696375,360.120935185185,167.603734615385,500.6764,592.5822
AKIRIN2,34.2064653125,58.047867037037,38.7703103846154,56.6617862,24.042886
AKNA,6.33906225,3.88026707407407,3.95566223076923,29.8370238,1.90491
AKNAD1,0,0.377454851851852,0.247823692307692,0,0
AKR1B10,0.0889134375,20.9666990740741,36.8427751538462,0.10669366,11.967986
AKR1C2,0,0,0,0,0
AKR1D1,0.054019375,3.87047259259259,0.761406326923077,0.09111294,0
AKR1E2,3.595721875,0.111718518518519,0.284056538461538,3.68747632,0
AKR7A2,48.375033625,36.705172962963,73.1029173076923,53.611228,45.36962
AKR7A3,0.16096159375,0.181508574074074,1.09867401923077,2.01350262,0.1547428
AKR7L,15.85469228125,7.87069624074074,11.300755,15.00277446,18.351818
AKT1,62.729290625,17.2054708888889,15.5262444807692,14.82676866,33.75372
AKT1S1,12.32265621875,7.72881642592592,10.2458374807692,6.2255807,7.926914
AKT2,38.4790334375,32.550017962963,27.2922969230769,34.663235,53.44406
AKT3,17.23530665625,5.84041516666667,32.1282487692308,8.35676816,3.1939666
AKTIP,5.0623693125,9.32898894444445,40.2472955576923,16.40627258,45.629492
ALAD,10.74852140625,27.8401933333333,11.8358967884615,9.86260768,9.847672
ALAS2,0.6465665,0,0,0,0
ALB,0,0.198560185185185,0,0,15.20262
ALDH16A1,1.45986440625,0.456312333333333,1.17827711538462,1.64740234,1.3072196
ALDH18A1,102.0997290625,24.6517614259259,16.0745572307692,109.9505982,102.68256
ALDH1A2,153.318015625,0.0313791481481481,1.72553432692308,0.48560498,0.0748896
ALDH1A3,1.03009625,0,0,0.01236568,0
ALDH1B1,13.6656690625,0.0657947037037037,0,3.24372038,15.8934778
ALDH1L1,0.2873125,1.24571851851852,1.06830725,0.0219238,0.215124
ALDH1L2,1.10013846875,8.09740546296296,3.56219653846154,2.34169936,0
ALDH2,378.463059375,508.078038888889,193.308526923077,154.0909362,243.9628
ALDH3A1,0.06683375,0.101596685185185,0.106985480769231,0.00558652,0.34726
ALDH3A2,78.70395625,95.3719075925926,108.561372115385,187.7133582,45.386372
ALDH3B1,0.222779375,0.461025462962963,0,0,5.7198
ALDH4A1,6.8624071875,1.72812835185185,42.8523678846154,32.9636134,39.357886
ALDH5A1,1.88537440625,1.20357737037037,7.29368094230769,1.8476872,21.7038
ALDH6A1,3.6546446875,3.96974190740741,6.43555282692308,6.4414921,9.43932
ALDH7A1,94.03228125,56.9233761111111,104.341359615385,238.35496,107.62458
ALDH8A1,0.01885178125,0,0.0106142884615385,0.50691858,0
ALDH9A1,65.7192198125,175.947516666667,141.079471153846,43.11811662,48.96956
ALDOB,0,0,0,0.04027146,0
ALG10,21.05826140625,12.3304362962963,5.78704625,18.41934554,39.123664
ALG12,32.7937790625,22.2368511666667,13.9038139615385,25.9466738,31.445474
ALG13,11.3029814375,41.8895495185185,33.6331992307692,43.9807232,25.0195
ALG14,49.8110078125,60.9182250555556,50.8323534615385,9.76099652,49.91083
ALG2,62.1040121875,123.726116666667,61.857835,59.626533,43.58806
ALG3,81.471459375,45.6133302407408,42.0453734615385,103.4758348,97.7428
ALG5,53.798973125,67.6761581481481,70.1252371153846,33.0539578,32.9694
ALG8,52.4567559375,38.9013202592593,51.7395107692308,49.8671294,32.7014946
ALG9,25.96488078125,22.0251144444444,27.5036023269231,12.78947324,17.413688
ALK,0,0,0,0,0
ALKBH1,23.69627321875,22.1345653148148,20.5491964230769,13.83815614,20.580822
ALKBH2,29.0761046875,35.5436137037037,29.6724359615385,24.07175338,15.363644
ALKBH4,7.392034125,7.57759303703704,8.71875265384616,8.21094832,15.407077
ALKBH7,18.9389171875,20.6393046296296,15.5535113461538,19.1359541,5.566895
ALKBH8,13.93542228125,14.9080703888889,20.6138477115385,18.79706408,0
ALLC,2.235545625,0,0,0.1827846,0
ALOX12,3.7901240625,2.79964281481482,1.15253967307692,2.03731982,5.7665
ALOX12B,2.77416465625,15.3400154814815,0.963699788461539,1.21841744,2.94012
ALOX15,0.206475875,0.93532537037037,0.284652480769231,0.0753711,4.8163096
ALOX15B,0,0.0725209259259259,0.0100052307692308,1.0947722,2.17038
ALOX5,0.02848765625,0.161813907407407,0.0305014230769231,2.63506566,0
ALOX5AP,0.524387375,1.86617585185185,12.2468859615385,0,5.09248
ALOXE3,0.98035259375,0.0120701851851852,0.202098076923077,2.3737692,0
ALPK1,0,0,0,0,0
ALPK2,0.0487028125,0.170326148148148,0,0,3.674112
ALPPL2,0,0,0.0382514038461538,0,0
ALS2CL,0.01336475,0.767853907407407,3.79336376923077,0.26277936,0
ALS2CR11,0,0.0738855555555556,0.224946153846154,0,0
ALX1,2.00429878125,6.69146440740741,3.04987286538462,1.274484,0
ALX3,0.01034228125,0,0.0190022115384615,0.2426534,0
ALX4,0,0.442692222222222,0.0866923846153846,0.1155909,0.2250396
ALYREF,11.5173425,10.5704982962963,7.49680276923077,12.5567786,6.507072
AMACR,6.12035115625,5.96638311111111,12.3330047115385,13.44890588,2.47136
AMBN,0,4.75783987037037,4.89949944230769,0,0
AMBP,0,0,0,0,0
AMDHD1,0,0,0.230397692307692,0.2716634,0
AMDHD2,6.18918571875,6.2589207037037,10.7196332692308,3.08589852,7.765896
AMELX,0,0,0,0,0
AMER1,7.35911728125,2.55524005555556,0.853133096153846,10.58510766,5.977882
AMER2,0.36107221875,3.69068588888889,0.985767557692308,4.9489476,0.3560816
AMER3,0,0.0369862222222222,0.116913365384615,0,0
AMH,0.312515625,0,0,0.1678438,0
AMHR2,3.318375,1.02455137037037,2.25604592307692,0.94886928,0
AMICA1,0.02994790625,0.351081759259259,0.0107098269230769,0,0.299558
AMIGO1,3.095983625,0.830910592592593,0.484533519230769,1.39378,0.0748896
AMIGO2,30.6211284375,0.484352333333333,2.51926438461538,7.58122256,10.3780786
AMIGO3,5.50386034375,12.2358681111111,6.46360825,7.9388384,4.41848
AMMECR1,59.986067,33.2432064444444,7.49152367307692,20.6628134,94.0272
AMMECR1L,50.0808984375,60.1270390740741,41.2753525769231,26.06991184,14.966095
AMOT,40.18307825,161.29544962963,22.0333580576923,8.3603711,79.91266
AMOTL1,103.5641784375,46.1733518703704,9.91981082692308,18.89852922,21.6378806
AMOTL2,74.1017310625,171.915191296296,195.176953846154,32.51072844,173.69412
AMPD1,0.06309971875,0.241004685185185,0.0110530384615385,0.02250106,0.1547428
AMPD3,1.664624875,2.83693962962963,0,0,0
AMPH,0,0.0317743333333333,0.72125725,5.77539044,0
AMT,23.78526621875,40.18829,64.4490788461539,60.0296554,31.5256548
AMTN,0.0174739375,0.00837761111111111,0,0,0
AMY2A,0.1681953125,0,0.0185786346153846,0.19437072,0
AMZ1,2.17276953125,0.057561462962963,0.268569,1.01790124,0.194377
AMZ2,36.14887184375,13.9714336851852,10.1606542307692,10.65268744,59.51098
ANAPC1,120.17524375,107.063053703704,92.7565711538462,216.756748,98.65506
ANAPC11,100.17050625,71.4971609259259,76.8097530769231,106.309968,72.45186
ANAPC13,111.3458590625,61.4334748148148,61.1527961538462,85.3518984,105.6541
ANAPC15,44.87720221875,27.9011828333333,41.1745975,41.745345,35.878415
ANAPC16,89.948574375,70.3387166666667,69.1983653846154,84.578838,109.323628
ANAPC2,9.88948828125,6.7674627037037,8.15692278846154,7.4318334,5.990968
ANAPC7,59.031000875,41.8896357592593,69.7890865384615,94.7899768,14.413587
ANG,32.24905559375,85.931038,5.55636925,1.86184702,70.145086
ANGEL1,11.5351815625,15.516886037037,7.55809571153846,15.2513824,32.83091
ANGEL2,41.5256646875,34.7721292592593,32.665795,66.4673604,39.83589
ANGPT1,0.45761665625,1.27299205555556,0.0138957884615385,0.0199193,0
ANGPT4,0,0.0327012962962963,0.323471538461538,0.4042466,0
ANGPTL1,0,0.0844087037037037,0.0513568269230769,0.0950356,0
ANGPTL2,14.59821103125,0.256236555555556,0,4.07807394,0
ANGPTL3,0,0.195346481481481,0.0431126923076923,0,0
ANGPTL4,0.57053053125,5.62039981481481,2.83493540384615,0.94755214,1.048454
ANGPTL5,0,0.148521111111111,0,0.082029,0
ANGPTL6,17.92620546875,0.365300314814815,0.0915536538461539,4.26169,0
ANGPTL7,0,0,0,0.0662176,0
ANHX,0.09088353125,0,0,0.75755366,0
ANK1,3.18371446875,0,0.188696692307692,0.31351794,0
ANK3,28.43009465625,15.5232121481481,9.73163642307692,31.13549754,15.37322
ANKAR,3.76544521875,1.61638268518518,1.28769975,4.55027078,10.819324
ANKDD1A,3.13444534375,4.50935638888889,2.70521432692308,104.9390366,64.860953
ANKDD1B,17.46782265625,34.1853446296296,12.7478751538462,0.30932214,11.3685628
ANKEF1,0.27658209375,0.944740074074074,0,0.14269726,1.2322406
ANKFN1,0,0,0,0,0
ANKFY1,58.601663125,45.5143374074074,50.4656030769231,23.22642266,29.503174
ANKH,7.235323625,30.9798014444445,54.7828937307692,4.60793832,102.0482
ANKHD1,85.1271215625,100.771683333333,63.6320980769231,114.1276992,113.91744
ANKIB1,47.228864375,49.9223598333333,30.4943643269231,31.05836968,31.385059
ANKK1,0.37137553125,0.955655796296296,0.787320326923077,0.54985708,0.979432
ANKLE1,13.43733559375,15.5000158148148,17.0123547115385,22.43644812,34.70288
ANKMY1,0.118044375,0.00718987037037037,1.32415778846154,0.3211023,0
ANKMY2,31.5549,40.8462905,38.3565385384615,15.3548911,29.134369
ANKRA2,13.96546709375,11.7004784259259,15.7161445,7.84796894,13.766572
ANKRD1,0.892870625,10.5309840925926,0.0833345769230769,0,0
ANKRD10,61.6715503125,51.1822105370371,104.359490384615,93.939725,32.157842
ANKRD11,82.609471875,90.7278981481481,79.0132713461538,125.341428,108.00778
ANKRD12,33.4287610625,71.8883103888889,59.3607465384615,62.2609842,66.896701
ANKRD13A,27.307636875,49.0314259259259,45.6195111538461,21.53859356,30.02216
ANKRD13B,0.4291284375,0.831622796296296,0.0481328846153846,2.08319392,0
ANKRD13C,24.11523721875,37.5897069074074,30.2591801923077,24.64268546,22.871056
ANKRD13D,2.21596621875,1.09230114814815,0.534837480769231,1.19062094,2.053222
ANKRD16,1.13507440625,4.84874038888889,2.27263825,1.47711214,0
ANKRD17,59.980315625,70.7575666666666,70.7697557692308,89.745714,38.64847
ANKRD18B,4.8131428125,3.86088605555556,0.651339673076923,0.662852,0
ANKRD2,0,0.787934444444444,0.349995057692308,1.4934904,0
ANKRD20A2,0,0,0,0.288882,0
ANKRD22,1.22703803125,0.265417777777778,0.136029403846154,1.01910034,2.127034
ANKRD24,0.688596375,0.43257162962963,1.32580173076923,5.6770828,0.387857
ANKRD26,8.12585903125,23.6291273703704,8.43186211538462,10.80477392,36.7063428
ANKRD27,28.5927335,24.7472251851852,32.4241254230769,23.88977796,20.06718
ANKRD28,28.86454359375,51.03414,43.4431638461538,64.0325956,46.86852
ANKRD29,1.31681125,1.13663846296296,4.50258080769231,0,0
ANKRD31,0.0464678125,0.211648592592593,0.0464463461538462,0.38321088,0
ANKRD32,12.9227828125,23.6455805,13.6339528846154,29.43800146,38.009215
ANKRD33,0.1416523125,0.144650648148148,0.0671136346153846,0.32785196,0.49927
ANKRD33B,0.366253125,3.58399225925926,10.8503204423077,0.34923956,0
ANKRD34A,0,0,0,0,0
ANKRD34B,0.0160096875,0.0165842037037037,0,1.88639656,0
ANKRD34C,0,0,0,0,0
ANKRD35,0,0.857564666666667,0.0100052307692308,1.93533962,0
ANKRD36,0,0.0641642222222222,0.0176879423076923,0.282164,0
ANKRD37,9.56475671875,1.86367435185185,3.50199469230769,25.93735934,40.8073428
ANKRD39,5.38042415625,6.7206885,6.74498455769231,12.3620905,13.71376
ANKRD40,94.3453921875,46.2847301851852,29.5861236923077,88.926186,65.153655
ANKRD42,1.22710178125,6.86961996296296,2.31028130769231,0.86426398,0
ANKRD45,0.61419915625,0.985716018518518,0.946062,0.89083376,7.279168
ANKRD46,48.851492125,63.3859961111111,66.4758657692308,56.59714152,36.85381
ANKRD49,9.45699571875,15.4909816851852,6.77703332692307,15.50090348,11.309061
ANKRD50,41.7816915625,24.7452603888889,14.4615473269231,24.70541508,30.4469778
ANKRD52,9.8596996875,6.3319962962963,3.77594753846154,16.56987262,1.681498
ANKRD53,0,0,0,0.055233,0
ANKRD54,17.6993298125,12.0570587592593,14.3727073269231,10.7446361,4.0803
ANKRD55,4.70331234375,3.0091645,2.28259944230769,1.40463528,0.333344
ANKRD6,3.69701078125,3.95497783333333,30.7878423076923,30.87077962,35.10224
ANKRD61,0,0,0,0,0
ANKRD62,1.33378609375,1.7919862962963,4.38467694230769,0.00677916,6.916242
ANKRD63,0,0,0,0.5582516,0
ANKRD65,2.235307,3.16640788888889,1.53587509615385,0.25093944,3.16094
ANKRD66,0.1437868125,0.060744962962963,0.0280815,0.09356436,0.944769
ANKRD7,0,0,0.0828630769230769,0,0
ANKS1A,82.0488984375,120.824457407407,1128.89763461538,56.5972636,122.0129
ANKS3,8.35474540625,9.28707581481482,10.7892655961539,8.8670204,20.70012
ANKS4B,1.80968890625,7.51361298148148,2.41869365384615,2.31689006,4.936584
ANKS6,33.6071528125,9.08076940740741,5.07853780769231,46.11974932,14.22738
ANKUB1,0.0752976875,0.0254384444444444,0.00911526923076923,0.07550926,0
ANKZF1,25.4438605,38.7737629074074,54.2163826923077,29.284917,17.554728
ANLN,121.1253265,109.812053703704,165.02205,91.1013056,163.02354
ANO1,1.66161303125,0.0137897407407407,0.315732692307692,2.59504154,0
ANO10,19.7546201875,29.2724062777778,23.0282278846154,14.37015294,31.15716
ANO4,2.33617821875,1.38866107407407,0.270902807692308,2.23169536,0
ANO5,0.02370915625,0,0.0189366730769231,3.75930058,0.1547428
ANO6,95.3637903125,81.0745779629629,72.5190557692308,13.59594942,58.067419
ANO7,2.63128865625,2.307862,2.02673073076923,6.98423536,0
ANO8,1.49843390625,1.51248714814815,2.01367940384615,3.1379821,7.06707
ANO9,0,0.0235265740740741,0.486390480769231,0,0
ANP32B,873.07615625,600.084648148148,588.440423076923,158.504402,553.9194
ANPEP,79.7148964375,348.687439074074,91.332605,1.06367436,146.2492
ANTXR1,0.319443375,0.384729444444444,0,0.07023546,0
ANTXR2,40.65190365625,5.58383153703704,2.1483945,0.15001644,19.37154
ANTXRL,0,0.23107962962963,0.163644826923077,0.02035848,0
ANXA1,187.15565453125,30.1851681481482,2.92259615384615,3.5941374,0.3920788
ANXA10,1.16402571875,2.94596687037037,0,17.48284394,9.37602
ANXA13,0,0.608481481481481,0,0.00509618,0
ANXA2,1363.56784375,5010.75296296296,4548.88596153846,208.022468,1311.3356
ANXA2R,3.1663276875,0.809124055555556,0,0.540892,11.7467226
ANXA3,32.424829375,29.0569569259259,11.4847577307692,3.66494462,0.3371944
ANXA4,15.9139815,145.234424074074,185.205292307692,15.9101489,254.4024
ANXA5,542.1793125,625.660514814815,247.942732692308,34.34118486,421.4634
ANXA7,137.7779476875,179.484696296296,225.632817307692,97.575271,120.85982
ANXA8,372.22776146875,53.4981823703704,1273.65575,0.80664012,0.7457984
ANXA9,0,3.51989792592593,74.1932157692308,11.32019218,0.299558
AOAH,0.01316553125,0,0,0.06440898,0
AOC1,0,0,0,0,0
AOC2,0.01124790625,0.107703703703704,0.440689403846154,0.263086,0.107562
AOC3,1.1400854375,0,0.0657427115384615,0.1851178,0
AOX1,0,0.745267222222222,0,0.542916,0
AP1AR,20.984305625,17.354013037037,16.1227637307692,20.00451936,44.513115
AP1B1,34.499155,48.0329555555556,134.455725,53.9640407,40.83242
AP1G2,12.3218471875,16.9562090555556,20.2024972307692,16.1688254,18.18328
AP1M1,42.6849465625,9.2203752037037,6.80764586538462,9.5010273,34.61922
AP1S1,11.07755809375,16.1332968333333,34.5898401923077,14.70908004,21.276538
AP1S2,100.959078125,97.9385570370371,23.9022649807692,431.88494,114.62682
AP1S3,0.94244471875,1.59144905555556,3.72101940384615,2.3211363,0.0752606
AP2A1,0.28637021875,1.59567674074074,2.84042634615385,0.32896188,0.107562
AP2A2,26.64947709375,31.3702838888889,18.7047716538462,18.85503134,24.020274
AP2M1,558.6811875,331.90587037037,665.315711538462,350.91342,566.6828
AP2S1,23.7718484375,16.7242514259259,17.0595401923077,13.09135574,18.978832
AP3B2,0.416584,3.65004116666667,4.42933515384615,33.26770212,0.0752606
AP3M2,28.7125515625,12.0707811481481,28.7304899423077,15.00867652,0
AP3S1,125.74813125,105.231696296296,125.542892307692,75.55944782,145.22202
AP3S2,44.783474375,139.394338888889,57.4351294230769,65.9600124,71.9732
AP4E1,8.43518334375,27.1854716666667,16.4470453846154,7.77923902,7.87786
AP5B1,8.50177940625,13.8780378518519,17.4483378846154,1.51618326,9.654192
AP5M1,58.4075224375,86.7211333333333,63.8381419423077,81.2912668,148.41366
AP5S1,42.6775099375,19.6813241666667,15.6573677115385,35.9753766,60.395172
AP5Z1,10.709050625,4.26682074074074,7.57543011538462,4.78486816,15.736378
APAF1,2.805465,5.43927040740741,5.05466905769231,2.81327082,13.322114
APBA1,0.1653478125,0.0588565,0.0221013461538462,0.06823736,0.150521
APBA2,1.921623625,0.268657092592593,0.0750328846153846,7.7207205,0.107562
APBA3,12.8281284375,6.51806648148148,6.64832615384615,9.2595568,4.519134
APBB1,10.2922884375,1.63405161111111,11.7354104615385,27.1961856,10.36184
APBB1IP,0.2120169375,6.3882225,3.82061361538462,0.41345516,0
APBB2,13.505294875,51.0860263518519,25.7327255,50.4567132,361.4872
APC,16.2080489375,18.4428702592593,9.58748825,21.88517012,34.159781
APC2,0.58407659375,0.427258685185185,0.27164425,0.080566,1.183182
APCDD1,257.3820490625,0.485242037037037,4.3609305,8.9519263,0.4923086
APCDD1L,0.0288785625,0.0169701481481481,0,0.25832544,0.1828226
APCS,0,0,0,0,0
APEH,29.657758125,38.2543905925926,20.5649701923077,21.63307462,62.22922
APEX2,6.4173365625,4.31141094444444,6.78111109615385,18.0422863,14.46264
API5,109.931071875,203.063327037037,155.780884615385,190.496408,145.37272
APIP,75.870081375,115.032432777778,57.4766826923077,47.33371906,61.128915
APITD1,26.46615903125,46.626365,48.9305114807693,26.30426414,21.512206
APLF,4.33868678125,13.9660513703704,0.760059173076923,1.94680566,38.65866
APLN,0,0.0131676296296296,0.0127626538461538,0,0
APLNR,12.13518390625,2.16860777777778,0.0256708076923077,0.9184901,0.5956488
APMAP,113.065796875,105.881255555556,74.3133307692308,94.371529,61.5806
APOA1,0.51008696875,3684.721355,62.5455787115385,2.3087893,1591.7718
APOA2,0,0.786786481481481,0.182124615384615,0.02734366,0.086815
APOA4,0.03135828125,2.89912111111111,0.197519423076923,0.0773659,0.559126
APOA5,0,0,0,0,0
APOB,0.0356415625,0.278725555555556,0,0.38872186,10.59142
APOBEC1,0.01336475,0.639405555555556,0.0736890576923077,0.02073096,0
APOBEC2,10.263806625,10.7482390740741,5.24802228846154,12.59408366,10.9465428
APOBEC3A,4.68703821875,0.351282185185185,0.0855411730769231,6.85198898,0
APOBEC3B,3.68344309375,0.302115796296296,0.0896195961538462,8.04988596,0
APOBEC3D,0.6588499375,2.36953887037037,0.756844423076923,2.73260272,1.2938958
APOBEC3F,0.10964715625,0.672515407407407,0.881990865384615,0.29728848,0
APOBEC3H,0.509887625,2.12907483333333,2.19874828846154,0.16873152,0.304893
APOBEC4,0,0,0,0,0
APOBR,0.31098475,1.1282465,4.41287178846154,0.00800018,0
APOC3,0,14.7528214259259,49.9634707307692,0.0523743,9.57302
APOE,69.445575,76.5087062962963,23.3179713269231,93.23869,395.8862
APOF,0,0,0,0,0
